name,length,gc,cov1,cov1r,cov1dr,cov2,cov2r,cov2dr,cov3,cov3r,cov3dr,cov4,cov4r,cov4dr,cov5,cov5r,cov5dr,cov6,cov6r,cov6dr,cov7,cov7r,cov7dr,cov8,cov8r,cov8dr,cov9,cov9r,cov9dr,totalCoverage,avgCoverage,PC1,PC2,PC3,PC4,PC5,PC1r,PC2r,PC3r,PC4r,PC5r,refphylum,reftax,refseq.assignments,essphylum,esstax,essassignments,NoEss,PreBinID,BinAvgCov,GenomeSize,Taxon,Completeness,Contamination,Connections
22702,3028,61.86,0.677554,1,1,0.922863,1,1,6.58826,7,7,7.32905,8,8,7.01216,8,8,34.4392,35,36,26.0222,29,28,18.4924,20,19,37.1164,38,38,138.6,15.4,-0.387186099667169,0.300566783899445,-0.0462004893407695,-0.392445145209552,0.290115874307857,-0.38572859368,0.32492085782,-0.0357838656433,-0.391184590773,0.299819539995,NaRef,NaRef,NaRef,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
12667,3265,72.44,6.05522,7,7,7.64205,8,8,6.01926,7,7,9.26709,10,10,15.3984,16,16,35.9868,38,36,4.81573,5,5,5.35281,6,6,6.07865,7,7,96.6161,10.73512,0.0776442283488668,-0.206335955485247,-0.521780969636993,-0.215379683535846,0.0753877861292079,0.114428227264,-0.204154769547,-0.493800953358,-0.210568192962,0.0880806111298,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
13624,18989,59.37,6.05876,7,7,6.13185,7,7,4.92011,5,5,9.16062,10,10,16.5872,18,17,38.8668,41,40,6.70211,7,7,5.10616,6,6,6.6382,7,7,100.172,11.13022,0.1195381542686,-0.226959249396042,-0.39629560926068,-0.199811313862865,0.302357433280422,0.156107962343,-0.204154769547,-0.37929668143,-0.180465459994,0.323346087647,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi,Chloroflexi,2,Chloroflexi,1,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
11324,9317,53.94,6.11127,7,7,9.6879,10,10,14.1466,16,15,18.5902,20,19,11.0368,12,12,29.2129,32,30,8.93084,9,9,7.95375,8,8,30.0113,32,32,135.682,15.07578,-0.230506372099478,0.223904201684155,-0.0934897349873381,0.329100122062513,-0.0366326787472176,-0.219009653365,0.272013295083,-0.0930360016077,0.33128100047,-0.0295521271288,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,Proteobacteria,1,Proteobacteria,1,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
46966,3347,66.05,0.093838,1,1,0.093838,1,1,2.01752,3,3,11.2493,12,12,17.5017,18,18,65.7172,70,66,2.34595,3,3,1.48577,2,2,1.70472,2,2,102.21,11.35667,-0.222959344430694,0.288609315757071,-0.222666191707405,0.0482067965116404,-0.273503804689966,-0.219009653365,0.32492085782,-0.207540273537,0.060356403754,-0.264817603646,Proteobacteria,1,Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
21091,4362,70.3,46.7346,47,48,19.3367,20,20,9.24311,10,10,5.87607,6,6,6.49715,7,7,4.68875,5,5,0.563865,1,1,0.634141,1,1,0.356125,1,1,93.9304,10.43671,0.103439018256563,-0.124670571922781,-0.0630260329518582,0.135416174014872,0.135069778178469,0.114428227264,-0.0983396440735,-0.0357838656433,0.150664602659,0.135133706433,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi,Chloroflexi,2,Chloroflexi,1,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
20939,2917,64.19,19.773,20,20,4.3867,5,5,1.37586,2,2,0.975786,1,1,0.396097,1,1,0,0,0,0,0,0,0,0,0,0.0903506,1,1,26.9978,2.99976,-0.0127033700757007,-0.200513437093175,-0.152928143578753,0.146226946533078,0.378477374309602,-0.0106109779718,-0.15124720681,-0.150288137572,0.150664602659,0.393925730602,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
37323,3422,72.57,48.8994,50,50,8.61064,9,9,4.72341,5,5,2.42115,3,3,2.74205,3,3,1.50031,2,2,0.840465,1,1,0.592298,1,1,1.52812,2,2,71.8579,7.98421,0.127317250229487,-0.137748875650343,-0.228958145243522,0.198421614736007,0.327094738629242,0.156107962343,-0.0983396440735,-0.207540273537,0.210870068596,0.346872635299,Firmicutes,5,Firmicutes,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
1593,2852,74.34,41.9567,44,42,7.30348,8,8,5.88009,6,6,3.7983,4,4,1.93523,2,2,1.5544,2,2,1.14545,2,2,0.555144,1,1,2.05329,3,3,66.1821,7.35357,-0.00505547356949655,-0.196887753520704,-0.16413501766364,-0.00743094098707036,0.298457455701078,0.0310687571068,-0.15124720681,-0.150288137572,0.000150937817078,0.299819539995,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
45107,55845,69.59,2.8279,3,3,2.1119,3,3,11.0942,12,12,6.90053,7,7,6.22946,7,7,7.93048,8,8,0.971811,1,1,1.62717,2,2,0.262591,1,1,39.956,4.43956,0.0195276498285338,-0.309542993432248,-0.271921834670341,0.168000286972199,0.283341857292114,0.0310687571068,-0.257062332283,-0.264792409501,0.180767335628,0.299819539995,Proteobacteria,1,Proteobacteria;Proteobacteria;Firmicutes;Firmicutes;Actinobacteria;Actinobacteria;Firmicutes;Chloroflexi;Chloroflexi;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Chloroflexi,Chloroflexi,2,Chloroflexi,1,93,4.106341798107255,59.8,k__Bacteria,90.9090909090909,1.5151515151515151,5
37466,3644,62.38,0.171723,1,1,0,0,0,0.60103,1,1,0.171723,1,1,0.335146,1,1,4.78993,5,5,2.29737,3,3,3.30338,4,4,1.99227,2,2,13.6626,1.51807,-0.0327372897833755,-0.101099657361535,-0.0562388870745357,0.00660217963906757,0.0666630314772759,-0.0106109779718,-0.0983396440735,-0.0357838656433,0.0302536707855,0.0880806111298,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
35929,8340,60.62,5.5956,6,6,6.55775,7,7,4.37509,5,5,7.94823,8,8,14.6928,16,15,24.5801,26,26,3.59548,4,4,2.23858,3,3,3.06337,4,4,72.647,8.07189,0.157232555848818,-0.412361772954951,-0.355574325860549,-0.167276401702859,0.278762250083271,0.197787697421,-0.362877457757,-0.350670613447,-0.150362727025,0.299819539995,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
9225,3106,74.32,0.862652,1,1,1.3657,2,2,3.83999,4,4,6.26116,7,7,5.95433,6,6,19.435,20,20,17.705,18,18,13.8278,14,14,31.774,32,32,101.026,11.22511,-0.294901829962909,0.129187247762235,0.0823807799335361,-0.366652459237352,-0.0723145100212868,-0.260689388444,0.16619816961,0.107346474268,-0.361081857804,-0.0530786747805,Proteobacteria,1,Proteobacteria;Proteobacteria,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
27441,9050,72.8,2.4918,3,3,1.89966,2,2,9.15899,10,10,6.71416,7,7,4.49416,5,5,7.29652,8,8,0.925056,1,1,1.20787,2,2,0.421348,1,1,34.6096,3.84551,0.0321589703619309,-0.163209071322059,-0.064586622545496,0.245722429060121,0.109478424000895,0.0727484921855,-0.15124720681,-0.0644099336255,0.271075534533,0.111607158782,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,93,4.106341798107255,59.8,k__Bacteria,90.9090909090909,1.5151515151515151,5
38620,5947,53.76,4.02294,5,5,6.20217,7,7,12.0024,14,13,15.2531,16,16,10.0481,12,11,25.1371,26,26,6.80542,7,7,7.53907,8,8,24.5734,26,26,111.584,12.39822,-0.252845699912135,0.216873763979818,-0.312858731623402,0.301960863569828,0.035706080757998,-0.219009653365,0.219105732346,-0.293418477483,0.33128100047,0.0410275158264,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
38209,6315,64.74,0.170316,1,1,0.145985,1,1,0.413625,1,1,0.453852,1,1,0.485807,1,1,5.27234,6,6,3.45466,4,4,5.82449,6,6,1.54161,2,2,17.7627,1.97363,-0.150940542814112,0.0738786702784598,-0.197955157399823,-0.141730615283901,-0.0100366364729617,-0.135650183208,0.113290606873,-0.178914205554,-0.120259994057,-0.00602557947706,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
29349,5130,61.5,53.1524,55,54,20.4273,23,22,10.9562,12,11,4.73293,5,5,8.01124,9,9,5.96386,6,6,0.125502,1,1,0.753012,1,1,0.576506,1,1,104.699,11.63322,-0.0445058546285701,-0.172377890468147,-0.324310854088843,-0.0288363203361088,0.14875828064174,-0.0106109779718,-0.15124720681,-0.322044545465,0.000150937817078,0.158660254085,NaRef,NaRef,NaRef,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
21272,2717,64.94,42.3845,44,44,9.08298,10,10,3.582,4,4,2.73744,3,3,1.38138,2,2,2.10206,3,3,0.535645,1,1,1.16868,2,2,1.98559,2,2,64.9603,7.21781,-0.0265049917124179,-0.0132518018250834,-0.138581202514812,0.216957541556632,0.185382823965851,-0.0106109779718,0.00747548139982,-0.12166206959,0.240972801565,0.205713349388,Chloroflexi,2,Chloroflexi;Chloroflexi,Chloroflexi,2,Chloroflexi,1,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
7245,13178,67.03,5.71738,6,6,6.61537,7,7,5.17923,6,6,8.38448,9,9,15.6796,16,16,36.6178,38,38,8.39369,9,9,5.84364,6,6,7.22313,8,8,99.6544,11.07271,0.18777536513979,-0.378278649971744,-0.319497510070583,-0.365033870083013,0.218599290451674,0.197787697421,-0.362877457757,-0.293418477483,-0.361081857804,0.22923989704,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
45612,7988,67.66,5.75019,6,6,6.31373,7,7,4.73998,5,5,8.22212,9,9,15.5786,16,16,33.5685,35,34,6.89283,7,7,5.95968,6,6,6.9718,7,7,93.9974,10.44416,0.236492126650157,-0.183588511118681,-0.296832031584205,-0.121993368804156,0.395711919923807,0.2394674325,-0.15124720681,-0.293418477483,-0.120259994057,0.417452278254,Chloroflexi,2,Chloroflexi;Proteobacteria;Firmicutes;Chloroflexi;Chloroflexi,Chloroflexi,2,Proteobacteria;Firmicutes;Chloroflexi;Chloroflexi,6,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
1180,4569,63.19,43.1505,44,44,8.16882,9,9,4.38991,5,5,2.63182,3,3,2.17447,3,3,1.69722,2,2,0.806744,1,1,0.820321,1,1,1.49921,2,2,65.339,7.25989,0.186474164580199,-0.37583944962145,0.157387665130546,0.22564572666049,-0.0168046994291787,0.197787697421,-0.362877457757,0.164598610232,0.240972801565,-0.00602557947706,Firmicutes,5,Firmicutes,NA,-1,NA,0,90,4.005725588235294,53.8,root,0.0,0.0,33
19266,4874,72.81,62.0271,65,64,24.2995,26,26,13.2104,14,14,5.33489,6,6,8.02604,9,9,5.17591,6,6,0.608594,1,1,0.680144,1,1,0.714437,1,1,120.077,13.34189,0.0199150097760496,-0.260503331531126,-0.282836092045151,0.251148094957597,0.170267855798611,0.0310687571068,-0.257062332283,-0.264792409501,0.271075534533,0.182186801737,NaRef,NaRef,NaRef,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
34202,3085,59.16,1.3615,2,2,1.6276,2,2,6.79727,7,7,7.8552,8,8,8.40443,9,9,37.5581,38,38,27.2068,29,28,17.9646,18,18,41.3503,44,42,150.126,16.68067,-0.288720913317752,0.283633342045934,0.168179849569304,-0.332218011733097,0.0473215543831344,-0.260689388444,0.32492085782,0.193224678214,-0.330979124836,0.0645540634781,NaRef,NaRef,NaRef,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
8835,12177,47.84,0.270142,1,1,0,0,0,0.598653,1,1,0.44899,1,1,0.424046,1,1,4.16056,5,5,3.39636,4,4,4.34905,5,5,2.09296,3,3,15.7407,1.74897,-0.114054345822585,0.0829413232201853,-0.116820010567077,0.144315357960997,0.0643847604323737,-0.0939704481291,0.113290606873,-0.0930360016077,0.150664602659,0.0645540634781,Actinobacteria,4,Actinobacteria,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
52771,5546,64.14,5.64307,6,6,6.30393,7,7,5.18365,6,6,9.1666,10,10,17.6082,18,18,33.4785,35,34,7.41976,8,8,5.44255,6,6,7.37194,8,8,97.6182,10.84647,0.250918687525461,-0.194968319822949,-0.202830226685505,-0.130840558822033,0.320224946717272,0.281147167579,-0.15124720681,-0.178914205554,-0.120259994057,0.323346087647,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
31768,3017,70.47,0,0,0,0.104639,1,1,0.821067,1,1,0.569585,1,1,0.209278,1,1,5.82665,6,6,1.95291,2,2,3.87687,4,4,1.36379,2,2,14.7248,1.63609,-0.223230521828811,0.019330626826682,-0.563546171959735,0.03798644400436,0.0587611712964864,-0.219009653365,0.0603830441365,-0.551053089323,0.060356403754,0.0645540634781,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
7236,3640,66.42,6.13725,7,7,5.41461,6,6,5.18854,6,6,7.5106,8,8,13.5983,14,14,36.3625,38,38,5.96447,6,6,4.6808,5,5,5.46991,6,6,90.3269,10.03632,0.159821760926797,-0.247041104911635,-0.400844241969655,-0.274844880387801,0.274440963996527,0.197787697421,-0.204154769547,-0.37929668143,-0.270773658899,0.276292992344,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
8863,2985,66.86,49.6589,50,50,15.649,16,16,7.44515,8,8,3.62434,4,4,4.16931,5,5,3.72804,4,4,0.559083,1,1,0.336508,1,1,1.08783,2,2,86.2582,9.58424,0.0570718778106258,-0.158111135466039,-0.175947101366673,0.0898641510005663,0.138440965105578,0.0727484921855,-0.15124720681,-0.150288137572,0.0904591367224,0.158660254085,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
52250,3929,61.34,4.79571,5,5,5.07224,6,6,5.20773,6,6,7.8399,8,8,17.0725,18,18,36.0818,38,38,8.45197,9,9,4.62001,5,5,7.53003,8,8,96.6719,10.74132,0.140067412441209,-0.184718983424756,-0.488444804309368,-0.0755601287066598,0.351608944397203,0.156107962343,-0.15124720681,-0.465174885376,-0.0600545281198,0.370399182951,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
16148,7618,33.68,0.2812,1,1,0.0803428,1,1,0.843599,1,1,0.4218,1,1,0.261114,1,1,4.11958,5,5,2.8282,3,3,4.70903,5,5,2.48299,3,3,16.0279,1.78088,-0.0881816199104866,-0.0213459433468677,-0.0384680077079706,0.0846019298313782,0.141519549070074,-0.0522907130505,0.00747548139982,-0.0357838656433,0.0904591367224,0.158660254085,NaRef,NaRef,NaRef,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
8,3297,57.32,42.354,44,44,10.1821,12,11,4.00508,5,5,2.00191,3,3,1.51859,2,2,1.23578,2,2,0.873848,1,1,0.556085,1,1,1.0143,2,2,63.7417,7.08241,-0.0616218358695256,-0.159966104674926,-0.291744504546345,-0.134332406991411,0.433807924755967,-0.0522907130505,-0.15124720681,-0.264792409501,-0.120259994057,0.440978825906,NaRef,NaRef,NaRef,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
18551,19862,66.12,50.0068,55,52,20.1827,23,22,10.3155,12,11,5.93593,6,6,7.77755,8,8,5.59177,6,6,0.399503,1,1,0.488941,1,1,0.396053,1,1,101.095,11.23278,0.0475203445230885,-0.19193744374074,-0.16928196371771,0.0969289512892798,0.287666239446384,0.0727484921855,-0.15124720681,-0.150288137572,0.120561869691,0.299819539995,NaRef,NaRef,NaRef,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
45715,3216,68.81,4.09687,5,5,7.78767,8,8,14.0848,16,15,17.4491,18,18,12.7107,14,13,31.017,32,32,7.98043,8,8,7.15166,8,8,25.5535,26,26,127.832,14.20356,-0.25781439966419,0.204769667200411,-0.175351586896827,0.240672356226393,-0.021525851040132,-0.219009653365,0.219105732346,-0.150288137572,0.240972801565,-0.00602557947706,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
39149,2672,72.6,45.3426,47,46,8.64116,9,9,4.96511,5,5,2.77795,3,3,2.08168,3,3,2.22879,3,3,0.594766,1,1,1.0904,2,2,1.37153,2,2,69.094,7.67711,0.0931000638741073,-0.143099274606469,0.0116761376692214,0.139469203049958,0.101454442103738,0.114428227264,-0.0983396440735,0.0214682703211,0.150664602659,0.111607158782,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
14374,9660,43.58,0.126183,1,1,0.0315457,1,1,0.66225,1,1,0.157729,1,1,0.410095,1,1,4.39106,5,5,2.58623,3,3,4.25205,5,5,2.01377,3,3,14.6308,1.62564,-0.122826896017797,0.027409591241759,-0.0833570997033678,-0.00917299611964582,0.168319726823393,-0.0939704481291,0.0603830441365,-0.0644099336255,0.000150937817078,0.182186801737,NaRef,NaRef,NaRef,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
42873,4585,70.41,58.8877,60,60,22.2404,23,24,11.6311,12,12,5.98963,6,6,7.34543,8,8,6.35039,7,7,0.535287,1,1,0.535513,1,1,0.8469,1,1,114.362,12.70689,-0.101041815344505,-0.0960124695308099,-0.369944508544032,-0.0162794334650855,0.461944511297414,-0.0939704481291,-0.0454320813368,-0.350670613447,0.000150937817078,0.464505373557,NaRef,NaRef,NaRef,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
1607,15041,65.09,0.0402928,1,1,0.0805856,1,1,3.06279,4,4,8.93224,9,9,15.4365,16,16,64.6588,65,66,1.47371,2,2,1.61507,2,2,2.23108,3,3,97.5311,10.83679,-0.144232629275049,0.0932922061768271,-0.118338616860204,0.117686209569539,-0.656058530925154,-0.135650183208,0.113290606873,-0.0930360016077,0.120561869691,-0.476556532512,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,Proteobacteria,1,Proteobacteria,1,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
25750,2668,63.01,0,0,0,0,0,0,2.32327,3,3,9.71446,10,10,15.2867,16,16,54.3697,55,56,2.27284,3,3,1.34035,2,2,2.06871,3,3,87.3761,9.70846,-0.0370992127853286,-0.0321423305274785,-0.0916723714064893,0.208645820460867,-0.271675844169837,-0.0106109779718,0.00747548139982,-0.0644099336255,0.210870068596,-0.264817603646,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
5025,8816,36.12,46.2836,47,48,19.2121,20,20,9.10155,10,10,5.81952,6,6,7.98488,8,8,5.23806,6,6,0.490422,1,1,0.541195,1,1,0.183014,1,1,94.8544,10.53938,0.0301115428794069,-0.182813369314784,-0.275414237732644,-0.0101469669228014,0.0931851974829275,0.0310687571068,-0.15124720681,-0.264792409501,0.000150937817078,0.111607158782,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
42010,6084,56.88,3.31143,4,4,5.94034,6,6,9.31143,10,10,15.9889,16,16,9.26946,10,10,27.5377,29,28,7.42619,8,8,8.02578,9,9,27.3534,29,28,114.165,12.685,-0.227071116242467,0.169779534482706,-0.0819028927309192,0.229168737176389,0.246438737108188,-0.219009653365,0.219105732346,-0.0644099336255,0.240972801565,0.252766444692,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
36005,13168,63.42,6.27362,7,7,6.62275,7,7,5.60701,6,6,9.4142,10,10,16.5487,18,17,39.5331,41,40,7.1806,8,8,5.16216,6,6,6.75918,7,7,103.101,11.45567,0.0887207842396246,-0.402008273215814,-0.479222242094242,-0.25765285153691,0.394881012984197,0.114428227264,-0.362877457757,-0.465174885376,-0.24067092593,0.417452278254,Proteobacteria,1,Chloroflexi;Proteobacteria;Proteobacteria,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
37133,33025,48.33,53.0646,55,54,20.6831,23,22,9.99288,10,10,5.76195,6,6,8.2181,9,9,5.73536,6,6,0.46403,1,1,0.413019,1,1,0.500897,1,1,104.834,11.64822,0.032367546292326,-0.141428412628034,-0.222970777437679,0.0831374857377042,0.157128735391827,0.0727484921855,-0.0983396440735,-0.207540273537,0.0904591367224,0.158660254085,Chloroflexi,2,Chloroflexi;Actinobacteria;Cyanobacteria;Chloroflexi;Deinococcus-Thermus;Chloroflexi;Cyanobacteria;Firmicutes,Actinobacteria,6,Actinobacteria,1,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
18985,3237,65.49,6.38452,7,7,6.63427,7,7,5.46161,6,6,8.62326,9,9,16.6566,18,17,36.0269,38,38,9.31714,10,10,6.64788,7,7,6.27178,7,7,102.024,11.336,0.156338071858637,-0.218837328503926,-0.293791794189839,-0.328210135325783,0.448748610798439,0.197787697421,-0.204154769547,-0.293418477483,-0.300876391867,0.464505373557,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
45183,3305,46.57,48.6875,50,50,19.1753,20,20,8.89065,9,9,5.82694,6,6,8.30269,9,9,6.92615,7,7,0.515055,1,1,0.615848,1,1,0.691918,1,1,99.632,11.07022,-0.0445808945573866,-0.234994973164174,-0.299718371816979,-0.069499351749673,0.0429353643574031,-0.0106109779718,-0.204154769547,-0.293418477483,-0.0600545281198,0.0645540634781,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
37504,13318,69.96,2.40249,3,3,2.16426,3,3,10.8298,12,11,7.77362,8,8,6.64535,7,7,8.3813,9,9,0.721446,1,1,1.63715,2,2,0.170869,1,1,40.7263,4.52514,0.0507516680287836,-0.320735614182496,-0.121129860152717,0.200736207488979,0.074217511061893,0.0727484921855,-0.30996989502,-0.0930360016077,0.210870068596,0.0880806111298,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,93,4.106341798107255,59.8,k__Bacteria,90.9090909090909,1.5151515151515151,5
45374,9400,61.1,6.38314,7,7,6.16346,7,7,4.98022,5,5,7.84422,8,8,15.9754,16,16,35.1839,38,36,7.47049,8,8,5.07697,6,6,6.42368,7,7,95.5014,10.61127,0.161159173227889,-0.213628595109172,-0.348143006363125,-0.180675030998853,0.447207251903022,0.197787697421,-0.204154769547,-0.322044545465,-0.180465459994,0.464505373557,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
3523,7949,72.34,6.80446,7,7,6.19413,7,7,5.99243,6,6,8.75599,9,9,17.8154,18,18,35.94,38,36,6.97153,7,7,4.6647,5,5,8.03282,9,9,101.171,11.24122,0.0471131612477512,-0.392647192845849,-0.512560683380084,-0.332259531024907,0.366749433089199,0.0727484921855,-0.362877457757,-0.493800953358,-0.330979124836,0.370399182951,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
28155,6720,67.31,0.251142,1,1,0.114155,1,1,0.661948,1,1,0.365297,1,1,0.251142,1,1,4.03531,5,5,3.68874,4,4,4.00989,5,5,1.96941,2,2,15.347,1.70522,-0.127261737184784,0.0215215406229928,-0.203073684342593,-0.0660249918997926,-0.0213891397319991,-0.0939704481291,0.0603830441365,-0.178914205554,-0.0600545281198,-0.00602557947706,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
4468,6782,67.38,4.11279,5,5,8.02367,9,9,13.2256,14,14,18.9521,20,19,13.6031,14,14,34.4548,35,36,10.1045,12,11,9.63978,10,10,33.8201,35,34,145.936,16.21511,-0.221400340253954,0.068013202645645,-0.257841219531736,0.329733331798638,-0.0537024342844681,-0.219009653365,0.113290606873,-0.236166341519,0.33128100047,-0.0530786747805,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
14626,4048,69.72,6.36532,7,7,6.16444,7,7,6.47922,7,7,8.84992,9,9,16.1911,18,17,32.9944,35,34,5.29374,6,6,3.10595,4,4,4.62032,5,5,90.0644,10.00716,0.062973449091709,-0.231391264586723,-0.527032290121583,-0.381358540510561,0.363130294915447,0.0727484921855,-0.204154769547,-0.522427021341,-0.361081857804,0.370399182951,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
2805,9865,63.95,0.0926402,1,1,0.0926402,1,1,0.509521,1,1,0.285641,1,1,0.339681,1,1,4.72146,5,5,2.44467,3,3,4.16902,5,5,2.05497,3,3,14.7101,1.63446,-0.185269380836713,0.138691437275158,-0.162500298299141,0.0392713465320892,0.23522439802323,-0.177329918286,0.16619816961,-0.150288137572,0.060356403754,0.252766444692,NaRef,NaRef,NaRef,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
